event_img-src,event_title,event_tags,event_dates_html,venue_name,venue_url_html,event_url_html,event_item_html,event_date_span,Days,Time
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/05/Mason_-_Clarkston_Gala-300x300.jpg","Embrace the Future – Art Auction and Gala","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jul 14 – Jul 15</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, Jul 14</td><td>6pm – 9pm</td></tr><tr><td>Sat, Jul 15</td><td>11am – 5pm</td></tr></tbody></table></dd></dl>","Mason Fine Art","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/mason-fine-art/"">Mason Fine Art</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/embrace-the-future-art-auction-and-gala/"">Embrace the Future – Art Auction and Gala</a>","<td class=""thumb"">
	<a title=""Embrace the Future – Art Auction and Gala"" href=""https://atlantaplanit.wabe.org/events/embrace-the-future-art-auction-and-gala/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/05/Mason_-_Clarkston_Gala-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/05/Mason_-_Clarkston_Gala-300x300.jpg 300w, /wp-content/uploads/2017/05/Mason_-_Clarkston_Gala-63x63.jpg 63w, /wp-content/uploads/2017/05/Mason_-_Clarkston_Gala.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/embrace-the-future-art-auction-and-gala/"">Embrace the Future – Art Auction and Gala</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jul 14 – Jul 15</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, Jul 14</td><td>6pm – 9pm</td></tr><tr><td>Sat, Jul 15</td><td>11am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/mason-fine-art/"">Mason Fine Art</a></span></dd></dl>	</td>","Jul 14 – Jul 15","Fri, Jul 14","6pm – 9pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/04/SCAD_-_Shoes-300x300.jpg","Shoes: Pleasure and Pain","Galleries Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 11, 2016 – Aug 13, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 8pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>","SCAD FASH Museum of Fashion","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/scad-fash-museum-of-fashion/"">SCAD FASH Museum of Fashion</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/shoes-pleasure-and-pain/"">Shoes: Pleasure and Pain</a>","<td class=""thumb"">
	<a title=""Shoes: Pleasure and Pain"" href=""https://atlantaplanit.wabe.org/events/shoes-pleasure-and-pain/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/04/SCAD_-_Shoes-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/04/SCAD_-_Shoes-300x300.jpg 300w, /wp-content/uploads/2017/04/SCAD_-_Shoes-63x63.jpg 63w, /wp-content/uploads/2017/04/SCAD_-_Shoes.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/shoes-pleasure-and-pain/"">Shoes: Pleasure and Pain</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 11, 2016 – Aug 13, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 8pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/scad-fash-museum-of-fashion/"">SCAD FASH Museum of Fashion</a></span></dd></dl>	</td>","Apr 11, 2016 – Aug 13, 2017","Every","10am – 5pm10am – 8pm12pm – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/Marietta_-_Art_Walk.jpg","First Friday Art Walk Marietta","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Mar 3 – Nov 3</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, Mar 3<br>Fri, Apr 7<br>Fri, May 5<br>Fri, Jun 2<br>Fri, Jul 7<br>Fri, Aug 4<br>Fri, Sep 1<br>Fri, Oct 6<br>Fri, Nov 3</td><td>5pm – 9pm</td></tr></tbody></table></dd></dl>","Marietta Square","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/marietta-square/"">Marietta Square</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/first-friday-art-walk/"">First Friday Art Walk Marietta</a>","<td class=""thumb"">
	<a title=""First Friday Art Walk Marietta"" href=""https://atlantaplanit.wabe.org/events/first-friday-art-walk/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/Marietta_-_Art_Walk.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/Marietta_-_Art_Walk.jpg 200w, /wp-content/uploads/2016/06/Marietta_-_Art_Walk-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/first-friday-art-walk/"">First Friday Art Walk Marietta</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Mar 3 – Nov 3</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, Mar 3<br>Fri, Apr 7<br>Fri, May 5<br>Fri, Jun 2<br>Fri, Jul 7<br>Fri, Aug 4<br>Fri, Sep 1<br>Fri, Oct 6<br>Fri, Nov 3</td><td>5pm – 9pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/marietta-square/"">Marietta Square</a></span></dd></dl>	</td>","Mar 3 – Nov 3","Fri, Mar 3Fri, Apr 7Fri, May 5Fri, Jun 2Fri, Jul 7Fri, Aug 4Fri, Sep 1Fri, Oct 6Fri, Nov 3","5pm – 9pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/Artstation_-_Pastel-300x300.jpg","2017 Southeastern Pastel Society Members Juried Exhibition","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 8 – May 13</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>11am – 5pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>","ART Station","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/art-station/"">ART Station</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/2017-southeastern-pastel-society-members-juried-exhibition/"">2017 Southeastern Pastel Society Members Juried Exhibition</a>","<td class=""thumb"">
	<a title=""2017 Southeastern Pastel Society Members Juried Exhibition"" href=""https://atlantaplanit.wabe.org/events/2017-southeastern-pastel-society-members-juried-exhibition/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/Artstation_-_Pastel-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/Artstation_-_Pastel-300x300.jpg 300w, /wp-content/uploads/2017/03/Artstation_-_Pastel-63x63.jpg 63w, /wp-content/uploads/2017/03/Artstation_-_Pastel.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/2017-southeastern-pastel-society-members-juried-exhibition/"">2017 Southeastern Pastel Society Members Juried Exhibition</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 8 – May 13</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>11am – 5pm<br>10am – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/art-station/"">ART Station</a></span></dd></dl>	</td>","Apr 8 – May 13","Every","11am – 5pm10am – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/02/AAC_-_Dogwood.jpg","Power Lines","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 9 – Jun 9</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9am – 4pm<br>12pm – 6pm</td></tr></tbody></table></dd></dl>","Atlanta Artists Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-artists-center/"">Atlanta Artists Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/power-lines/"">Power Lines</a>","<td class=""thumb"">
	<a title=""Power Lines"" href=""https://atlantaplanit.wabe.org/events/power-lines/""><img width=""280"" height=""280"" src=""/wp-content/uploads/2017/02/AAC_-_Dogwood.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/02/AAC_-_Dogwood.jpg 280w, /wp-content/uploads/2017/02/AAC_-_Dogwood-63x63.jpg 63w"" sizes=""(max-width: 280px) 100vw, 280px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/power-lines/"">Power Lines</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 9 – Jun 9</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>9am – 4pm<br>12pm – 6pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-artists-center/"">Atlanta Artists Center</a></span></dd></dl>	</td>","May 9 – Jun 9","Every","9am – 4pm12pm – 6pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/04/APG_-_Second_Act-300x300.jpg","Second Act","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 11 – Jun 17</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 4pm</td></tr></tbody></table></dd></dl>","Atlanta Photography Group Gallery","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-photography-group-gallery/"">Atlanta Photography Group Gallery</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/second-act/"">Second Act</a>","<td class=""thumb"">
	<a title=""Second Act"" href=""https://atlantaplanit.wabe.org/events/second-act/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/04/APG_-_Second_Act-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/04/APG_-_Second_Act-300x300.jpg 300w, /wp-content/uploads/2017/04/APG_-_Second_Act-63x63.jpg 63w, /wp-content/uploads/2017/04/APG_-_Second_Act.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/second-act/"">Second Act</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 11 – Jun 17</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 4pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-photography-group-gallery/"">Atlanta Photography Group Gallery</a></span></dd></dl>	</td>","May 11 – Jun 17","Every","12pm – 4pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/ACAC_-_Dishes-300x300.jpg","Holly Coulis: Dishes and Fruits","Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 8, 2016 – Jun 8, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>11am – 5pm<br>11am – 8pm</td></tr></tbody></table></dd></dl>","Atlanta Contemporary Art Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-contemporary-art-center/"">Atlanta Contemporary Art Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/holly-coulis-dishes-and-fruits/"">Holly Coulis: Dishes and Fruits</a>","<td class=""thumb"">
	<a title=""Holly Coulis: Dishes and Fruits"" href=""https://atlantaplanit.wabe.org/events/holly-coulis-dishes-and-fruits/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/ACAC_-_Dishes-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/ACAC_-_Dishes-300x300.jpg 300w, /wp-content/uploads/2017/03/ACAC_-_Dishes-63x63.jpg 63w, /wp-content/uploads/2017/03/ACAC_-_Dishes.jpg 400w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/holly-coulis-dishes-and-fruits/"">Holly Coulis: Dishes and Fruits</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Dec 8, 2016 – Jun 8, 2017</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>11am – 5pm<br>11am – 8pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-contemporary-art-center/"">Atlanta Contemporary Art Center</a></span></dd></dl>	</td>","Dec 8, 2016 – Jun 8, 2017","Every","11am – 5pm11am – 8pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/SFAC_-_Vibrate-300x300.jpg","Vibrate Higher","Free Galleries","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 14 – May 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 6pm<br>12pm – 7:30pm<br>1pm – 3pm</td></tr></tbody></table></dd></dl>","South Fulton Arts Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/south-fulton-arts-center/"">South Fulton Arts Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/vibrate-higher/"">Vibrate Higher</a>","<td class=""thumb"">
	<a title=""Vibrate Higher"" href=""https://atlantaplanit.wabe.org/events/vibrate-higher/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/SFAC_-_Vibrate-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/SFAC_-_Vibrate-300x300.jpg 300w, /wp-content/uploads/2017/03/SFAC_-_Vibrate-63x63.jpg 63w, /wp-content/uploads/2017/03/SFAC_-_Vibrate.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/vibrate-higher/"">Vibrate Higher</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/free/"" rel=""tag"">Free</a> <a href=""/galleries/"" rel=""tag"">Galleries</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Apr 14 – May 31</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>12pm – 6pm<br>12pm – 7:30pm<br>1pm – 3pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/south-fulton-arts-center/"">South Fulton Arts Center</a></span></dd></dl>	</td>","Apr 14 – May 31","Every","12pm – 6pm12pm – 7:30pm1pm – 3pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/12/High_-_Ashram-300x300.jpg","Daniel Arsham: Hourglass","Galleries Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Mar 4 – May 21</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 9pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>","High Museum of Art","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/daniel-arsham-hourglass/"">Daniel Arsham: Hourglass</a>","<td class=""thumb"">
	<a title=""Daniel Arsham: Hourglass"" href=""https://atlantaplanit.wabe.org/events/daniel-arsham-hourglass/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/12/High_-_Ashram-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/12/High_-_Ashram-300x300.jpg 300w, /wp-content/uploads/2016/12/High_-_Ashram-63x63.jpg 63w, /wp-content/uploads/2016/12/High_-_Ashram.jpg 400w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/daniel-arsham-hourglass/"">Daniel Arsham: Hourglass</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Mar 4 – May 21</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 5pm<br>10am – 9pm<br>12pm – 5pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>	</td>","Mar 4 – May 21","Every","10am – 5pm10am – 9pm12pm – 5pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/09/High_-_First_Fridays.jpg","First Fridays","Galleries Holiday Museums","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 5 – Dec 1</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, May 5<br>Fri, Jun 2<br>Fri, Jul 7<br>Fri, Aug 4<br>Fri, Sep 1<br>Fri, Oct 6<br>Fri, Nov 3<br>Fri, Dec 1</td><td>6pm – 9pm</td></tr></tbody></table></dd></dl>","High Museum of Art","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/first-fridays/"">First Fridays</a>","<td class=""thumb"">
	<a title=""First Fridays"" href=""https://atlantaplanit.wabe.org/events/first-fridays/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/09/High_-_First_Fridays.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/09/High_-_First_Fridays.jpg 200w, /wp-content/uploads/2016/09/High_-_First_Fridays-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/first-fridays/"">First Fridays</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/galleries/"" rel=""tag"">Galleries</a> <a href=""/holiday/"" rel=""tag"">Holiday</a> <a href=""/museums/"" rel=""tag"">Museums</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 5 – Dec 1</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Fri, May 5<br>Fri, Jun 2<br>Fri, Jul 7<br>Fri, Aug 4<br>Fri, Sep 1<br>Fri, Oct 6<br>Fri, Nov 3<br>Fri, Dec 1</td><td>6pm – 9pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/high-museum-of-art-2/"">High Museum of Art</a></span></dd></dl>	</td>","May 5 – Dec 1","Fri, May 5Fri, Jun 2Fri, Jul 7Fri, Aug 4Fri, Sep 1Fri, Oct 6Fri, Nov 3Fri, Dec 1","6pm – 9pm"
