event_img-src,event_title,event_tags,event_dates_html,venue_name,venue_url_html,event_url_html,event_item_html,event_date_span,Days,Time
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/04/Trevor_Noah_-_projectracecom-300x300.jpg","Trevor Noah","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Oct 14</td><td>7pm – 10pm</td></tr></tbody></table></dd></dl>","Cobb Energy Performing Arts Centre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/cobb-energy-performing-arts-centre/"">Cobb Energy Performing Arts Centre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/trevor-noah/"">Trevor Noah</a>","<td class=""thumb"">
	<a title=""Trevor Noah"" href=""https://atlantaplanit.wabe.org/events/trevor-noah/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/04/Trevor_Noah_-_projectracecom-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/04/Trevor_Noah_-_projectracecom-300x300.jpg 300w, /wp-content/uploads/2017/04/Trevor_Noah_-_projectracecom-63x63.jpg 63w, /wp-content/uploads/2017/04/Trevor_Noah_-_projectracecom.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/trevor-noah/"">Trevor Noah</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Oct 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Sat, Oct 14</td><td>7pm – 10pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/cobb-energy-performing-arts-centre/"">Cobb Energy Performing Arts Centre</a></span></dd></dl>	</td>","Oct 14","Sat, Oct 14","7pm – 10pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/10/Fox_-_American_in_Paris.jpg","An American in Paris","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 15 – Aug 20</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Tue, Aug 15<br>Wed, Aug 16<br>Thu, Aug 17</td><td>7:30pm – 9:30pm</td></tr><tr><td>Fri, Aug 18<br>Sat, Aug 19</td><td>8pm – 10pm</td></tr><tr><td>Sat, Aug 19</td><td>2pm – 4pm</td></tr><tr><td>Sun, Aug 20</td><td>1pm – 3pm<br>6:30pm – 8:30pm</td></tr></tbody></table></dd></dl>","Fox Theatre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fox-theatre/"">Fox Theatre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/an-american-in-paris/"">An American in Paris</a>","<td class=""thumb"">
	<a title=""An American in Paris"" href=""https://atlantaplanit.wabe.org/events/an-american-in-paris/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/10/Fox_-_American_in_Paris.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/10/Fox_-_American_in_Paris.jpg 300w, /wp-content/uploads/2016/10/Fox_-_American_in_Paris-63x63.jpg 63w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/an-american-in-paris/"">An American in Paris</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 15 – Aug 20</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Tue, Aug 15<br>Wed, Aug 16<br>Thu, Aug 17</td><td>7:30pm – 9:30pm</td></tr><tr><td>Fri, Aug 18<br>Sat, Aug 19</td><td>8pm – 10pm</td></tr><tr><td>Sat, Aug 19</td><td>2pm – 4pm</td></tr><tr><td>Sun, Aug 20</td><td>1pm – 3pm<br>6:30pm – 8:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fox-theatre/"">Fox Theatre</a></span></dd></dl>	</td>","Aug 15 – Aug 20","Tue, Aug 15Wed, Aug 16Thu, Aug 17","7:30pm – 9:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/06/True_Colors_-_logo.jpg","Dot","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jul 17, 2018 – Aug 12, 2018</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>2:30pm – 4:30pm</td></tr></tbody></table></dd></dl>","Southwest Arts Center","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/southwest-arts-center/"">Southwest Arts Center</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/dot/"">Dot</a>","<td class=""thumb"">
	<a title=""Dot"" href=""https://atlantaplanit.wabe.org/events/dot/""><img width=""200"" height=""200"" src=""/wp-content/uploads/2016/06/True_Colors_-_logo.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/06/True_Colors_-_logo.jpg 200w, /wp-content/uploads/2016/06/True_Colors_-_logo-63x63.jpg 63w"" sizes=""(max-width: 200px) 100vw, 200px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/dot/"">Dot</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jul 17, 2018 – Aug 12, 2018</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>2:30pm – 4:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/southwest-arts-center/"">Southwest Arts Center</a></span></dd></dl>	</td>","Jul 17, 2018 – Aug 12, 2018","Every","8pm – 10pm2:30pm – 4:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/07/Synchronicity_-_Eclipsed.jpg","Eclipsed","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 2 – Jun 25</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>5pm – 7pm</td></tr></tbody></table></dd></dl>","Synchronicity Theatre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/synchronicity-theatre/"">Synchronicity Theatre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/eclipsed/"">Eclipsed</a>","<td class=""thumb"">
	<a title=""Eclipsed"" href=""https://atlantaplanit.wabe.org/events/eclipsed/""><img width=""280"" height=""280"" src=""/wp-content/uploads/2016/07/Synchronicity_-_Eclipsed.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/07/Synchronicity_-_Eclipsed.jpg 280w, /wp-content/uploads/2016/07/Synchronicity_-_Eclipsed-63x63.jpg 63w"" sizes=""(max-width: 280px) 100vw, 280px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/eclipsed/"">Eclipsed</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 2 – Jun 25</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>5pm – 7pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/synchronicity-theatre/"">Synchronicity Theatre</a></span></dd></dl>	</td>","Jun 2 – Jun 25","Every","8pm – 10pm5pm – 7pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/05/Greater_Tuna-300x300.jpg","Greater Tuna","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 18 – May 21</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Thu, May 18<br>Sat, May 20</td><td>8pm – 10:30pm</td></tr><tr><td>Fri, May 19</td><td>8pm – 10pm</td></tr><tr><td>Sat, May 20<br>Sun, May 21</td><td>3pm – 5:30pm</td></tr></tbody></table></dd></dl>","OnStage Atlanta, Webber Stage","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/onstage-atlanta-webber-stage/"">OnStage Atlanta, Webber Stage</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/greater-tuna/"">Greater Tuna</a>","<td class=""thumb"">
	<a title=""Greater Tuna"" href=""https://atlantaplanit.wabe.org/events/greater-tuna/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/05/Greater_Tuna-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/05/Greater_Tuna-300x300.jpg 300w, /wp-content/uploads/2017/05/Greater_Tuna-63x63.jpg 63w, /wp-content/uploads/2017/05/Greater_Tuna.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/greater-tuna/"">Greater Tuna</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 18 – May 21</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Thu, May 18<br>Sat, May 20</td><td>8pm – 10:30pm</td></tr><tr><td>Fri, May 19</td><td>8pm – 10pm</td></tr><tr><td>Sat, May 20<br>Sun, May 21</td><td>3pm – 5:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/onstage-atlanta-webber-stage/"">OnStage Atlanta, Webber Stage</a></span></dd></dl>	</td>","May 18 – May 21","Thu, May 18Sat, May 20","8pm – 10:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/04/CPA_-_XPT-300x300.jpg","Xperimental Puppetry Theater","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 11 – May 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>5pm – 7pm</td></tr></tbody></table></dd></dl>","Center for Puppetry Arts","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/center-for-puppetry-arts/"">Center for Puppetry Arts</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/xperimental-puppetry-theater/"">Xperimental Puppetry Theater</a>","<td class=""thumb"">
	<a title=""Xperimental Puppetry Theater"" href=""https://atlantaplanit.wabe.org/events/xperimental-puppetry-theater/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/04/CPA_-_XPT-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/04/CPA_-_XPT-300x300.jpg 300w, /wp-content/uploads/2017/04/CPA_-_XPT-63x63.jpg 63w, /wp-content/uploads/2017/04/CPA_-_XPT.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/xperimental-puppetry-theater/"">Xperimental Puppetry Theater</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>May 11 – May 14</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>5pm – 7pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/center-for-puppetry-arts/"">Center for Puppetry Arts</a></span></dd></dl>	</td>","May 11 – May 14","Every","8pm – 10pm5pm – 7pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/01/Fernbank_-_Extreme_Weather3d-300x300.jpg","Extreme Weather 3D","Family Museums Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Feb 4 – May 19</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 10:40am<br>12pm – 12:40pm<br>2pm – 2:40pm<br>4pm – 4:40pm</td></tr></tbody></table></dd></dl>","Fernbank Museum of Natural History","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-museum-of-natural-history/"">Fernbank Museum of Natural History</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/extreme-weather-3d/"">Extreme Weather 3D</a>","<td class=""thumb"">
	<a title=""Extreme Weather 3D"" href=""https://atlantaplanit.wabe.org/events/extreme-weather-3d/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/01/Fernbank_-_Extreme_Weather3d-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/01/Fernbank_-_Extreme_Weather3d-300x300.jpg 300w, /wp-content/uploads/2017/01/Fernbank_-_Extreme_Weather3d-63x63.jpg 63w, /wp-content/uploads/2017/01/Fernbank_-_Extreme_Weather3d.jpg 400w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/extreme-weather-3d/"">Extreme Weather 3D</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/family/"" rel=""tag"">Family</a> <a href=""/museums/"" rel=""tag"">Museums</a> <a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Feb 4 – May 19</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>10am – 10:40am<br>12pm – 12:40pm<br>2pm – 2:40pm<br>4pm – 4:40pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fernbank-museum-of-natural-history/"">Fernbank Museum of Natural History</a></span></dd></dl>	</td>","Feb 4 – May 19","Every","10am – 10:40am12pm – 12:40pm2pm – 2:40pm4pm – 4:40pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/07/AtlLyr_-_Beauty.jpg","Disney’s Beauty and the Beast","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 9 – Jun 25</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>2pm – 4pm</td></tr></tbody></table></dd></dl>","Atlanta Lyric Theatre at Jennie T. Anderson Theatre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-lyric-theatre-at-jennie-t-anderson-theatre/"">Atlanta Lyric Theatre at Jennie T. Anderson Theatre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/disneys-beauty-and-the-beast/"">Disney’s Beauty and the Beast</a>","<td class=""thumb"">
	<a title=""Disney’s Beauty and the Beast"" href=""https://atlantaplanit.wabe.org/events/disneys-beauty-and-the-beast/""><img width=""280"" height=""280"" src=""/wp-content/uploads/2016/07/AtlLyr_-_Beauty.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/07/AtlLyr_-_Beauty.jpg 280w, /wp-content/uploads/2016/07/AtlLyr_-_Beauty-63x63.jpg 63w"" sizes=""(max-width: 280px) 100vw, 280px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/disneys-beauty-and-the-beast/"">Disney’s Beauty and the Beast</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 9 – Jun 25</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Every </td><td>8pm – 10pm<br>2pm – 4pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/atlanta-lyric-theatre-at-jennie-t-anderson-theatre/"">Atlanta Lyric Theatre at Jennie T. Anderson Theatre</a></span></dd></dl>	</td>","Jun 9 – Jun 25","Every","8pm – 10pm2pm – 4pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2016/10/Fox_-_Mamma_Mia2.jpg","Mamma Mia!","Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 13 – Jun 18</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Tue, Jun 13<br>Wed, Jun 14<br>Thu, Jun 15</td><td>7:30pm – 9:30pm</td></tr><tr><td>Fri, Jun 16<br>Sat, Jun 17</td><td>8pm – 10pm</td></tr><tr><td>Sat, Jun 17</td><td>2pm – 4pm</td></tr><tr><td>Sun, Jun 18</td><td>1pm – 3pm<br>6:30pm – 8:30pm</td></tr></tbody></table></dd></dl>","Fox Theatre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fox-theatre/"">Fox Theatre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/mamma-mia/"">Mamma Mia!</a>","<td class=""thumb"">
	<a title=""Mamma Mia!"" href=""https://atlantaplanit.wabe.org/events/mamma-mia/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2016/10/Fox_-_Mamma_Mia2.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2016/10/Fox_-_Mamma_Mia2.jpg 300w, /wp-content/uploads/2016/10/Fox_-_Mamma_Mia2-63x63.jpg 63w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/mamma-mia/"">Mamma Mia!</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Jun 13 – Jun 18</span></dd></dl>		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><table class=""times""><tbody><tr><th>Days</th><th>Time</th></tr><tr></tr><tr style=""display:none""><td></td><td></td></tr><tr><td>Tue, Jun 13<br>Wed, Jun 14<br>Thu, Jun 15</td><td>7:30pm – 9:30pm</td></tr><tr><td>Fri, Jun 16<br>Sat, Jun 17</td><td>8pm – 10pm</td></tr><tr><td>Sat, Jun 17</td><td>2pm – 4pm</td></tr><tr><td>Sun, Jun 18</td><td>1pm – 3pm<br>6:30pm – 8:30pm</td></tr></tbody></table></dd></dl>	</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/fox-theatre/"">Fox Theatre</a></span></dd></dl>	</td>","Jun 13 – Jun 18","Tue, Jun 13Wed, Jun 14Thu, Jun 15","7:30pm – 9:30pm"
"https://atlantaplanit.wabe.org/wp-content/uploads/2017/03/AUFF-300x300.jpg","Atlanta Underground Film Festival","Festivals Theater","<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 18 – Aug 20</span></dd></dl>","Synchronicity Theatre","<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/synchronicity-theatre/"">Synchronicity Theatre</a></span></dd></dl>","<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-underground-film-festival/"">Atlanta Underground Film Festival</a>","<td class=""thumb"">
	<a title=""Atlanta Underground Film Festival"" href=""https://atlantaplanit.wabe.org/events/atlanta-underground-film-festival/""><img width=""300"" height=""300"" src=""/wp-content/uploads/2017/03/AUFF-300x300.jpg"" class=""attachment-planit-300-sq size-planit-300-sq wp-post-image"" alt="""" srcset=""/wp-content/uploads/2017/03/AUFF-300x300.jpg 300w, /wp-content/uploads/2017/03/AUFF-63x63.jpg 63w, /wp-content/uploads/2017/03/AUFF.jpg 477w"" sizes=""(max-width: 300px) 100vw, 300px""></a>	</td>
	<td class=""title"">
		<a class=""main-link"" href=""https://atlantaplanit.wabe.org/events/atlanta-underground-film-festival/"">Atlanta Underground Film Festival</a>	</td>
	<td class=""tags"">
		<span class=""cat-links""><a href=""/festivals/"" rel=""tag"">Festivals</a> <a href=""/theater/"" rel=""tag"">Theater</a></span>	</td>
	<td class=""timetable"">
		<dl class=""pi-field dates"" title=""Dates""><dt></dt><dd><i class=""fa fa-calendar-o"" aria-hidden=""true""></i><span>Aug 18 – Aug 20</span></dd></dl>			</td>
	<td class=""venue hide-if-list-view"">
		<dl class=""pi-field venue"" title=""Venue""><dt></dt><dd><i class=""fa fa-map-marker"" aria-hidden=""true""></i><span><a href=""https://atlantaplanit.wabe.org/venues/synchronicity-theatre/"">Synchronicity Theatre</a></span></dd></dl>	</td>","Aug 18 – Aug 20","",""
